category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
congenital anomalies,Cleft palate,749.1,247.0,525227.0,0.3880280691392745,0.1361345666278975,1.106006991240524,0.07648949298181501,36.0,524582.0,0.1725275449149607,0.040554896029442,0.7339620284755382,0.017376254763209587
congenital anomalies,Congenital anomalies of skull and face bones,749.2,1245.0,525125.0,0.5536211171471132,0.2981373991301886,1.0280372145373775,0.061151295938856556,104.0,522999.0,0.3365835157235533,0.1509485243634346,0.7505105699746092,0.007780897545233732
congenital anomalies,Digestive congenital anomalies,750.0,16.0,525284.0,2.0293397405476155,0.0271968370904102,151.42274702296035,0.7477152531107015,< 10,525108.0,0.1969850751655988,3.632783076461393e-05,1068.1375414189,0.711136371029089
congenital anomalies,Esophageal atresia/tracheoesophageal fistula,750.11,539.0,525236.0,0.3622649809861126,0.1156691058986296,1.1345805384186276,0.08129929910756367,21.0,524972.0,1.0991582404288298,0.207985206295101,5.8088210167621845,0.9113745495618618
congenital anomalies,Congenital anomalies of mouth/tongue,750.13,135.0,525263.0,1.7060029804516703,0.3702433231711257,7.8609011619225875,0.4931730978156818,17.0,523871.0,1.626335007377052,0.263869586608063,10.0237605637697,0.6001922590998001
congenital anomalies,Congenital anomalies of esophagus,750.14,79.0,525275.0,0.4002247575164455,0.0389983800272273,4.107346418422137,0.44082974118588814,< 10,523905.0,0.11750078935661,0.0020852131274946,6.621114799912385,0.2978729683899685
congenital anomalies,Lower gastrointestinal congenital anomalies,750.2,18.0,525285.0,6.152830824609269,0.032590682336341,1161.5997101738558,0.4968130128473554,< 10,525107.0,6.155978540477657,0.0325987384680812,1162.5011755570545,0.4967135722728971
congenital anomalies,Congenital anomalies of intestine,750.21,2544.0,525091.0,0.4810103914544042,0.271431501878126,0.8524102585226303,0.012177342191135778,101.0,518987.0,0.186526496491926,0.0788020369036732,0.4415131291096198,0.00013364484760689476
congenital anomalies,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas",750.22,1740.0,525094.0,2.3851139057728474,1.3982346748225,4.06853616631498,0.0014216543132693179,75.0,522085.0,0.9471166000268528,0.3895538073085485,2.302711043293507,0.9045897630182826
congenital anomalies,Congenital hypertrophic pyloric stenosis,750.5,14.0,525281.0,0.801961099765795,0.0336352614004426,19.12105269171773,0.8915140407172484,< 10,525098.0,1.9289193473181392,0.0680583409029635,54.66971129612445,0.7002278736017341
congenital anomalies,Congenital anomalies of genital organs,751.1,52.0,525273.0,0.0876452857483657,0.0073850618342583,1.0401667970169557,0.05376025620328804,< 10,524334.0,0.0501540536926479,0.0006253439111209,4.022473165679696,0.18097331564378463
congenital anomalies,Congenital anomalies of female genital organs,751.11,757.0,525161.0,0.5218246015286588,0.2566003147279154,1.06118698665384,0.07249786027965631,31.0,522928.0,0.1140815513855907,0.0225659383810903,0.5767365020126554,0.008648691558692538
congenital anomalies,Congenital anomalies of male genital organs,751.12,254.0,525247.0,1.2274904825691042,0.3736078594041809,4.0329260931518585,0.735566229861886,19.0,522729.0,1.861731151329532,0.3395060424624683,10.209075675623495,0.47411350395213603
congenital anomalies,Congenital anomalies of urinary system,751.2,1039.0,525173.0,0.2728402857273858,0.124743381025966,0.5967596910036137,0.0011427196028039749,58.0,523411.0,0.1056247255009248,0.0319831203128425,0.3488272103540163,0.00022622091530445702
congenital anomalies,Cystic kidney disease,751.21,2826.0,524976.0,5.146251596297965,3.3890425767743384,7.8145685374087295,1.5083659762387836e-14,77.0,518074.0,2.204782391870754,0.943726917028603,5.150923755368514,0.0678224464523445
congenital anomalies,Other specified congenital anomalies of kidney,751.22,1070.0,525115.0,0.5665878937275168,0.3100788087358976,1.035291133332516,0.06471864445857432,64.0,521149.0,0.3271204135510854,0.1163065227585459,0.9200495589055044,0.03418371238144668
congenital anomalies,Obstructive genitourinary defect,751.3,279.0,525233.0,0.1399050420430622,0.0417801449734858,0.4684861864766759,0.0014244029334731902,18.0,522200.0,0.5689072909665375,0.0879217059396401,3.68117863792452,0.5538256796357426
congenital anomalies,Nervous system congenital anomalies,752.0,24.0,525281.0,3.055009181040819,0.1516612539543038,61.53899465354407,0.4660529973063831,< 10,520813.0,0.3641295944635608,0.000100967048649,1313.2042912842292,0.80897404013775
congenital anomalies,Neural tube defects,752.1,162.0,525253.0,0.7882065334705736,0.2083548706200895,2.9817855352107894,0.7258983441977929,24.0,523321.0,1.4477074751853924,0.3114663579033344,6.728999394400491,0.6369510402334974
congenital anomalies,Spina bifida,752.11,2497.0,525101.0,0.0933841598571258,0.0475888812629645,0.1832487144220373,5.4392813997180645e-12,92.0,523834.0,0.0255810024975974,0.0086307292013394,0.0758206721027151,3.768918810115201e-11
congenital anomalies,Other specified congenital anomalies of nervous system,752.2,2190.0,524996.0,0.9523114785453192,0.6075269776337809,1.492768528076546,0.8312794427601174,123.0,516526.0,0.5005502208541972,0.2432925537024498,1.029832273056792,0.06009400892881767
congenital anomalies,Congenital anomalies of the eye,753.0,169.0,525261.0,0.5567897270169287,0.117512816133332,2.638136080066688,0.46065940978389447,12.0,521199.0,0.2387791420718234,0.020676964859604,2.757439453792639,0.25122366382019745
congenital anomalies,Congenital cataract and lens anomalies,753.1,60.0,525282.0,0.0527102177228843,0.0007160420492018,3.8801730366124985,0.17966811385648015,< 10,524780.0,0.0526774342913347,0.0007154394375939,3.878612133613901,0.1795983777811009
congenital anomalies,Congenital anomalies of posterior segment of eye,753.2,173.0,525272.0,0.7487976117187506,0.1000255889496446,5.605544233265892,0.778205142324955,< 10,524741.0,0.6380594022042768,0.0325673063824723,12.500874219072372,0.7672243325745097
congenital anomalies,Congenital musculoskeletal deformities of spine,754.0,1208.0,525099.0,0.384312803678848,0.2125948374335519,0.694731503617346,0.001547112665580205,52.0,522355.0,0.8188187054220524,0.2797583992095682,2.3965824591625515,0.715253554851362
congenital anomalies,Congenital anomalies of limbs,755.0,39.0,525280.0,0.0092458445775151,0.0001166828569078,0.7326324039110065,0.03577990287473506,< 10,525031.0,1.0891064918290929e-05,5.846526926148517e-12,20.2881636487334,0.12082044965597194
congenital anomalies,Congenital deformities of feet,755.1,211.0,525262.0,0.1130030969607069,0.0183879742433288,0.6944593109457804,0.018594994971291516,15.0,522634.0,0.0422275956711884,0.0031912263249936,0.5587726016809297,0.016321397815645587
congenital anomalies,Congenital anomaly of fingers/toes,755.3,441.0,525225.0,0.6309699701876029,0.2331478131201887,1.7075995607701036,0.364639817153381,33.0,524303.0,0.6856397667613152,0.1760293121140988,2.670588688432752,0.5864322058851383
congenital anomalies,"Congenital anomalies of upper limb, including shoulder girdle",755.4,662.0,525237.0,0.7875484204684696,0.2645716431180119,2.344289460778408,0.667829593995809,14.0,523581.0,0.2865099991073527,0.0310012444547265,2.647893045338048,0.2705885329618427
congenital anomalies,"Other congenital anomalies of lower limb, including pelvic girdle",755.6,2194.0,525148.0,0.0221683921969321,0.0090134528186305,0.0545226809842746,1.0798234745106077e-16,42.0,523377.0,0.0018638743788534,0.0002337543944515,0.0148618711887635,2.967361823478088e-09
congenital anomalies,Congenital hip dysplasia and deformity,755.61,87.0,525270.0,0.0392381573578399,0.00345177475693,0.4460409792810316,0.009029386078504243,< 10,522746.0,0.0029123391683202,3.896870283851143e-05,0.2176546513873217,0.007983918824138117
congenital anomalies,Other congenital musculoskeletal anomalies,756.0,930.0,525197.0,0.4564326413314367,0.1959106357394744,1.0633968660580224,0.0691373784587667,25.0,524070.0,0.1753469085655633,0.0308066393024373,0.9980490907058296,0.04974329063954299
congenital anomalies,Congenital anomalies of abdominal wall; diaphram,756.1,773.0,525170.0,1.64225052888222,0.8223737007742038,3.279514893381097,0.15979038284718808,50.0,508729.0,0.7988581316832501,0.2660797063917283,2.39843287265553,0.6888899850017178
congenital anomalies,Pectus excavatum,756.21,528.0,525170.0,0.1474011395695259,0.0653890125113816,0.3322744160207808,3.8972280206565845e-06,48.0,524389.0,0.0309883582571319,0.0070614384868853,0.1359890550991572,4.1438283959123585e-06
congenital anomalies,"Congenital anomalies of muscle, tendon, fascia, and connective tissue",756.3,171.0,525266.0,0.0824776653986603,0.0107183577943355,0.6346648824513418,0.01654515713321928,< 10,523715.0,0.0004213580254715,8.743427837743813e-09,20.30583301240813,0.1577482935419985
congenital anomalies,Congenital osteodystrophies,756.5,1306.0,525139.0,0.4417805477040985,0.2277874575558788,0.8568077207756526,0.015638928655809712,26.0,471737.0,2.0784032700770543,0.47936462639439,9.011428702110727,0.3283146091195731
congenital anomalies,Congenital anomalies of the integument,757.0,49.0,525283.0,1.0231803784234277,0.0222636937881557,47.02265925646433,0.9906378920194762,< 10,521106.0,3.7330282287451406,0.0530138727340903,262.8651527970133,0.5439648681200285
congenital anomalies,Chromosomal anomalies,758.1,7059.0,524705.0,1.971161602413491,1.447741880251258,2.6838196199414988,1.6341463880372498e-05,233.0,521266.0,1.0364667273853383,0.6280479664248145,1.7104796678065135,0.8885539558583128
congenital anomalies,Other and unspecified congenital anomalies,759.0,9553.0,524570.0,0.7628456732828555,0.5708080052933096,1.0194908197675796,0.06732415071464558,195.0,515596.0,0.6945870533914609,0.3968186280035851,1.215797698727675,0.2019988386017291
congenital anomalies,"Anomalies of endocrine glands, congenital",759.1,85.0,525265.0,0.976109832281788,0.1910944721157926,4.985965287890913,0.9768162499862773,15.0,524698.0,1.382418814244051,0.1986767447056241,9.619051191962829,0.7435300484686038
dermatologic,Cellulitis and abscess of face/neck,681.2,268.0,525266.0,0.4455196008457552,0.0773236395312018,2.56697325605925,0.36553048689846945,18.0,504377.0,0.469799487451651,0.0712126601029878,3.0993303450628127,0.43256400871329936
dermatologic,Other local infections of skin and subcutaneous tissue,686.0,6234.0,524707.0,5.1414555478479205,3.7849527881572422,6.9841201806287785,1.1023865728163753e-25,411.0,506636.0,3.996700341056328,2.7781087084666787,5.749815897238983,8.250578811227102e-14
dermatologic,Pyogenic granuloma,686.4,39.0,525278.0,0.0030070075486916,4.0673775655132776e-05,0.2223077216768672,0.008172495792083984,< 10,522626.0,0.0029975229904742,4.0491756744243606e-05,0.2219005743607132,0.008157445074960143
dermatologic,Pyoderma,686.5,336.0,525248.0,4.638659685656381,1.423528640783455,15.11537110169525,0.010900148380011179,10.0,524424.0,7.572336973411295,0.7216203701165732,79.46046094794798,0.09142173954181697
dermatologic,Symptoms affecting skin,687.0,1428.0,525151.0,19.188980246420872,9.912567279874764,37.146478051666,1.8472336267394433e-18,125.0,520321.0,19.91213711454125,9.98299541359252,39.71685732004232,2.040542227800125e-17
dermatologic,Rash and other nonspecific skin eruption,687.1,16035.0,524114.0,3.4924981770598147,2.816226627651344,4.3311654669420365,4.736100502410322e-30,683.0,456250.0,2.463630944170099,1.8559208750157965,3.270332001099344,4.4092330582306684e-10
dermatologic,"Localized superficial swelling, mass, or lump",687.2,767.0,525197.0,0.6814362055667591,0.2990885683576959,1.552567872476741,0.36128869418391857,59.0,487193.0,0.4694575538326908,0.1656019350583051,1.330844321190925,0.15492338652269977
dermatologic,Changes in skin texture,687.3,479.0,525222.0,33.28423453256706,12.319716714969289,89.92416741797553,4.774625056414116e-12,40.0,520742.0,35.54444660039375,9.950700674183413,126.96670571210022,3.860452950281018e-08
dermatologic,Disturbance of skin sensation,687.4,11970.0,523947.0,4.914026265169514,4.019171126056111,6.008117937110878,2.4160331542153314e-54,770.0,488321.0,4.760877670513907,3.653178527230717,6.204447996353412,7.528417869223632e-31
dermatologic,Disorder of skin and subcutaneous tissue NOS,689.0,8069.0,524889.0,2.997305136076117,2.0702772214790466,4.339437243254814,6.088082157256437e-09,279.0,487793.0,3.131883981891539,2.0121402618704782,4.874758217357408,4.2507014000031135e-07
dermatologic,Seborrheic dermatitis,690.1,674.0,525194.0,4.978744506616341,2.320340210669134,10.68287173931883,3.775410455883458e-05,56.0,510240.0,1.5982605226994502,0.5876101108853082,4.347162601696796,0.35835704148519454
dermatologic,Congenital anomalies of skin,691.0,1326.0,525217.0,1.0176628528711666,0.4079385180610405,2.5387102130888204,0.970055074571944,< 10,522081.0,0.5165350310984778,0.0314687343308133,8.478524606267799,0.6435607944776593
dermatologic,Ichthyosis congenita,691.1,40.0,525279.0,0.2618616834569731,0.013427539611124,5.106783762984538,0.3766412928958006,< 10,524884.0,0.4679461345929245,0.0083556550359891,26.206632985361924,0.7115680920858548
dermatologic,Vitiligo,694.1,570.0,525257.0,1.5227760122955023,0.3843577170997715,6.033043387602039,0.5493762451135518,< 10,523397.0,7.653088452296221,0.1039904751440131,563.2223795261858,0.35344711001828766
dermatologic,Other dyschromia,694.2,1574.0,525136.0,2.178540496190115,1.1923893322293706,3.9802760434519846,0.011335511056870931,98.0,508638.0,2.427622357737473,1.1513125296940392,5.1188101925313045,0.019798103844761814
dermatologic,Toxic erythema,695.1,155.0,525268.0,7.747244259000369,1.4099468863783076,42.56883304504142,0.018514132052595503,14.0,524370.0,6.221383134963664,0.8638473646337117,44.80607303631961,0.06957443147397317
dermatologic,Pemphigus and pemphigoid,695.22,458.0,525200.0,0.1628386921832815,0.0637769283217023,0.4157685289922998,0.00014763622558280039,28.0,524519.0,0.1314951315936821,0.0243044378521818,0.711432609056932,0.018511656893361525
dermatologic,Rosacea,695.3,262.0,525248.0,13.9319280648964,4.143609995335633,46.8428785102701,2.0657903619040032e-05,17.0,517995.0,6.610268475154734,1.1035960183152946,39.5938809024778,0.038649926364532385
dermatologic,Cutaneous lupus erythematosus,695.41,761.0,525253.0,3.799938440519552,1.0758258470973918,13.42181189520258,0.038127219391820975,12.0,522419.0,0.645054279330333,0.0679456399168096,6.123940017223007,0.7026097829221811
dermatologic,Systemic lupus erythematosus,695.42,9138.0,524407.0,3.927575251323145,3.063139981644313,5.035958998689107,3.996007891250835e-27,73.0,515666.0,5.037238707760751,2.123284468601184,11.950246975469756,0.0002442110233232986
dermatologic,Prurigo and Lichen,695.7,301.0,525225.0,1.890070533954844,0.7360500478066341,4.8534289671873445,0.18581511741613504,27.0,481183.0,1.1716537373987408,0.2731495878247597,5.025716828982167,0.8311503650023437
dermatologic,Other specified erythematous conditions,695.8,172.0,525255.0,9.933519819763932,2.6537700694868707,37.18288074170739,0.0006515497817160926,20.0,513454.0,15.332779084927065,2.7989191519170538,83.99460709901342,0.001654873759186998
dermatologic,Erythema nodosum,695.81,13.0,525282.0,1.0785179896785675,0.0357728194063894,32.516337078327616,0.9653072321792017,< 10,524783.0,1.0454132435544383,0.0128978038522864,84.73449141539459,0.9841987008382792
dermatologic,Unspecified erythematous condition,695.9,494.0,525233.0,0.6767142336389468,0.2328161108415228,1.9669693491326583,0.47317809284709916,50.0,517382.0,0.6751291830984985,0.2225443092898868,2.0481288212924835,0.4878017695356244
dermatologic,Pityriasis,696.3,90.0,525272.0,0.5734250645441503,0.0775846902833838,4.238159660706731,0.5858048423244262,10.0,522900.0,0.1111036461392843,0.006868863877424,1.7970978033229703,0.12181190925580006
dermatologic,Psoriasis,696.4,874.0,525160.0,2.0183870814419795,1.043788560197195,3.902980513373536,0.03685727533531395,33.0,516218.0,1.2484800476133626,0.3349476331553666,4.653570513709689,0.7409491775831427
